Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Dafjord,Norway,69.9833,19.4,10.42,Overcast clouds,2.67,✅ Safe,2025-08-23 22:03:29
Dale,Norway,61.3667,5.4167,12.85,Broken clouds,2.15,✅ Safe,2025-08-23 22:03:31
Dimmelsvik,Norway,59.95,5.9833,14.65,Clear sky,1.26,✅ Safe,2025-08-23 22:03:32
Dirdal,Norway,58.8333,6.1667,12.59,Clear sky,5.09,⚠ Moderate,2025-08-23 22:03:34
Djupvik,Norway,69.75,20.5,9.27,Overcast clouds,4.04,✅ Safe,2025-08-23 22:03:35
Dolmoy,Norway,63.65,8.7833,11.66,Overcast clouds,8.2,⚠ Moderate,2025-08-23 22:03:36
Drag,Norway,68.0333,16.0667,11.12,Broken clouds,3.05,✅ Safe,2025-08-23 22:03:38
Drammen,Norway,59.7333,10.2333,18.48,Scattered clouds,0.55,✅ Safe,2025-08-23 22:03:39
Drobak,Norway,59.65,10.6167,18.81,Scattered clouds,1.86,✅ Safe,2025-08-23 22:03:41
Dusavik,Norway,59.0,5.65,15.89,Clear sky,11.41,⚡ Dangerous,2025-08-23 22:03:42
Dyroyhamn,Norway,69.0167,17.4333,9.34,Overcast clouds,2.37,✅ Safe,2025-08-23 22:03:44
Dyrstad,Norway,61.7667,5.1833,12.5,Light rain,7.79,⚠ Moderate,2025-08-23 22:03:45
Dyrvik,Norway,63.7667,8.8333,11.82,Overcast clouds,9.36,⚠ Moderate,2025-08-23 22:03:46
Egersund,Norway,58.45,6.0,14.55,Clear sky,9.63,⚠ Moderate,2025-08-23 22:03:48
Eggesbones,Norway,62.3167,5.6333,12.39,Overcast clouds,4.06,✅ Safe,2025-08-23 22:03:49
Eidangerfjorden,Norway,59.0667,9.7,17.83,Scattered clouds,4.09,✅ Safe,2025-08-23 22:03:51
Eide,Norway,62.9,7.45,12.79,Overcast clouds,2.43,✅ Safe,2025-08-23 22:03:52
Eide Sotra,Norway,60.25,5.0667,14.33,Clear sky,12.18,⚡ Dangerous,2025-08-23 22:03:54
Eidet,Norway,68.7333,14.5833,10.92,Overcast clouds,6.59,⚠ Moderate,2025-08-23 22:03:55
Eidfjord,Norway,60.4667,7.0667,15.77,Scattered clouds,3.29,✅ Safe,2025-08-23 22:03:56
Eidsdal,Norway,62.2667,7.1667,11.69,Overcast clouds,1.47,✅ Safe,2025-08-23 22:03:58
Eidslandet,Norway,60.7167,5.7833,13.86,Broken clouds,2.58,✅ Safe,2025-08-23 22:03:59
Eikefet,Norway,60.7,5.55,12.71,Scattered clouds,2.95,✅ Safe,2025-08-23 22:04:00
Eikefjord,Norway,61.5833,5.4667,13.3,Broken clouds,1.91,✅ Safe,2025-08-23 22:04:02
Eikelandsosen,Norway,60.2333,5.75,15.55,Broken clouds,0.6,✅ Safe,2025-08-23 22:04:03
Eivindvik,Norway,60.9833,5.0833,11.43,Scattered clouds,5.39,⚠ Moderate,2025-08-23 22:04:05
Ellingsoy,Norway,62.5,6.3333,12.54,Overcast clouds,4.82,✅ Safe,2025-08-23 22:04:06
Elnesvagen,Norway,62.85,7.1333,12.75,Overcast clouds,4.17,✅ Safe,2025-08-23 22:04:08
Engene,Norway,59.6833,10.5333,19.07,Scattered clouds,1.33,✅ Safe,2025-08-23 22:04:09
Erfjord - Suldal,Norway,59.3333,6.2167,15.95,Clear sky,2.2,✅ Safe,2025-08-23 22:04:10
Espenesbogen,Norway,69.1167,17.75,9.88,Overcast clouds,1.56,✅ Safe,2025-08-23 22:04:12
Espevik,Norway,59.3167,5.6667,14.29,Clear sky,7.59,⚠ Moderate,2025-08-23 22:04:13
Etne,Norway,59.65,5.9167,14.42,Few clouds,3.55,✅ Safe,2025-08-23 22:04:15
Evenestangen,Norway,68.0167,16.0,11.21,Broken clouds,3.23,✅ Safe,2025-08-23 22:04:16
Eydehavn,Norway,58.4833,8.8667,18.28,Scattered clouds,6.0,⚠ Moderate,2025-08-23 22:04:18
Fagerstrand,Norway,59.9333,8.8,17.78,Overcast clouds,2.63,✅ Safe,2025-08-23 22:04:20
Farsund,Norway,58.0833,6.8,17.48,Clear sky,9.74,⚠ Moderate,2025-08-23 22:04:21
Fauske,Norway,67.25,15.3833,12.01,Overcast clouds,2.84,✅ Safe,2025-08-23 22:04:23
Fedje,Norway,60.7667,4.7,12.98,Clear sky,11.58,⚡ Dangerous,2025-08-23 22:04:25
Festvag,Norway,67.4333,14.7667,11.99,Overcast clouds,6.31,⚠ Moderate,2025-08-23 22:04:26
Finneid,Norway,67.25,15.4167,11.79,Overcast clouds,2.79,✅ Safe,2025-08-23 22:04:28
Finneidfjord,Norway,66.1833,13.7833,11.67,Overcast clouds,3.46,✅ Safe,2025-08-23 22:04:29
Finnoy,Norway,59.1667,5.8,14.38,Clear sky,10.0,⚡ Dangerous,2025-08-23 22:04:31
Finnsnes,Norway,69.2167,17.9667,9.77,Overcast clouds,1.59,✅ Safe,2025-08-23 22:04:32
Fiskabygd - Vanylven,Norway,62.1,5.55,12.72,Overcast clouds,3.06,✅ Safe,2025-08-23 22:04:34
Fiskarstrand,Norway,62.45,6.2833,12.71,Light rain,4.8,✅ Safe,2025-08-23 22:04:35
Fiskebol,Norway,68.4333,14.8167,11.22,Broken clouds,4.49,✅ Safe,2025-08-23 22:04:37
Fitjar,Norway,59.9167,5.3167,15.02,Light rain,12.84,⚡ Dangerous,2025-08-23 22:04:39
Fjarland,Norway,61.4,6.7333,11.9,Overcast clouds,2.68,✅ Safe,2025-08-23 22:04:40
Fjelldal,Norway,68.55,16.5,10.31,Broken clouds,1.79,✅ Safe,2025-08-23 22:04:42
Fjellstrand,Norway,60.2167,5.9667,12.7,Scattered clouds,0.52,✅ Safe,2025-08-23 22:04:44
Flam,Norway,60.8667,7.1167,15.51,Broken clouds,2.74,✅ Safe,2025-08-23 22:04:45
Flatoy,Norway,60.5333,5.25,14.56,Clear sky,6.35,⚠ Moderate,2025-08-23 22:04:47
Flekkefjord,Norway,58.2833,6.65,16.37,Clear sky,5.59,⚠ Moderate,2025-08-23 22:04:48
Flem,Norway,62.6833,6.2333,12.41,Overcast clouds,6.14,⚠ Moderate,2025-08-23 22:04:49
Floro,Norway,61.6,5.0167,13.07,Scattered clouds,9.7,⚠ Moderate,2025-08-23 22:04:51
Florvag,Norway,60.4167,5.2333,13.64,Clear sky,8.79,⚠ Moderate,2025-08-23 22:04:53
Follafoss,Norway,63.9833,11.1,8.15,Overcast clouds,9.79,⚠ Moderate,2025-08-23 22:04:54
Forde,Norway,61.45,5.8333,13.39,Overcast clouds,1.28,✅ Safe,2025-08-23 22:04:56
Fornes,Norway,68.8667,17.4667,8.62,Overcast clouds,3.41,✅ Safe,2025-08-23 22:04:57
Foroy,Norway,66.7333,13.5167,11.32,Overcast clouds,6.34,⚠ Moderate,2025-08-23 22:04:59
Forsand,Norway,58.9,6.0833,16.06,Clear sky,5.66,⚠ Moderate,2025-08-23 22:05:01
Forsol,Norway,70.7167,23.8167,9.8,Overcast clouds,2.16,✅ Safe,2025-08-23 22:05:02
Forus,Norway,58.8833,5.75,14.33,Clear sky,8.77,⚠ Moderate,2025-08-23 22:05:04
Fosnavag,Norway,62.3333,5.6333,13.09,Overcast clouds,4.31,✅ Safe,2025-08-23 22:05:06
Fossing,Norway,58.9333,9.4667,17.33,Few clouds,5.7,⚠ Moderate,2025-08-23 22:05:07
Frafjord,Norway,58.8333,6.3,13.59,Clear sky,4.23,✅ Safe,2025-08-23 22:05:09
Fredrikstad,Norway,59.2,10.9167,16.68,Scattered clouds,6.0,⚠ Moderate,2025-08-23 22:05:10
Frekhaug,Norway,60.5167,5.2333,13.8,Clear sky,7.7,⚠ Moderate,2025-08-23 22:05:11
Froan,Norway,63.9833,9.0833,11.58,Overcast clouds,9.66,⚠ Moderate,2025-08-23 22:05:13
Fusa,Norway,60.2,5.6167,14.81,Broken clouds,2.67,✅ Safe,2025-08-23 22:05:14
Gamvik,Norway,71.05,28.25,11.1,Scattered clouds,4.72,✅ Safe,2025-08-23 22:05:16
Gaupne,Norway,61.4,7.3,15.04,Overcast clouds,1.91,✅ Safe,2025-08-23 22:05:18
Gismarvik,Norway,59.3167,5.3833,15.68,Few clouds,10.05,⚡ Dangerous,2025-08-23 22:05:19
Gjerdsvika,Norway,62.25,5.55,12.54,Overcast clouds,4.55,✅ Safe,2025-08-23 22:05:21
Gjesvar,Norway,71.1,25.3833,10.23,Scattered clouds,2.6,✅ Safe,2025-08-23 22:05:22
Glesvar,Norway,60.2,5.0333,13.27,Clear sky,12.59,⚡ Dangerous,2025-08-23 22:05:24
Glomfjord,Norway,66.8,13.9333,12.42,Overcast clouds,3.96,✅ Safe,2025-08-23 22:05:25
Godoya,Norway,62.4667,6.0167,11.27,Overcast clouds,5.39,⚠ Moderate,2025-08-23 22:05:27
Granvin,Norway,60.5167,6.7,13.64,Broken clouds,2.1,✅ Safe,2025-08-23 22:05:28
Gravdal,Norway,68.1167,13.5,11.2,Overcast clouds,7.07,⚠ Moderate,2025-08-23 22:05:30
Grimstad,Norway,58.3333,8.5833,18.7,Few clouds,7.5,⚠ Moderate,2025-08-23 22:05:31
Grip,Norway,63.2167,7.6,12.22,Overcast clouds,6.54,⚠ Moderate,2025-08-23 22:05:33
Grotavar,Norway,68.9667,16.25,10.69,Broken clouds,6.02,⚠ Moderate,2025-08-23 22:05:34
Grovfjord,Norway,68.6833,17.1167,10.26,Overcast clouds,4.58,✅ Safe,2025-08-23 22:05:36
Gryllefjord,Norway,69.3667,17.0833,10.68,Light rain,5.76,⚠ Moderate,2025-08-23 22:05:37
Grytestranda,Norway,62.5333,6.3667,10.56,Overcast clouds,4.76,✅ Safe,2025-08-23 22:05:39
Gudvangen,Norway,60.85,6.8167,11.37,Overcast clouds,2.46,✅ Safe,2025-08-23 22:05:40
Gunhildvagen,Norway,61.5833,5.0,12.9,Scattered clouds,9.88,⚠ Moderate,2025-08-23 22:05:42
Gursken,Norway,62.2333,5.5667,10.62,Overcast clouds,3.76,✅ Safe,2025-08-23 22:05:43
Gutvik,Norway,65.0833,11.8167,11.86,Light rain,9.44,⚠ Moderate,2025-08-23 22:05:45
Halden,Norway,59.1,11.3667,15.99,Broken clouds,3.94,✅ Safe,2025-08-23 22:05:47
Halsa,Norway,63.05,8.2167,11.33,Overcast clouds,3.19,✅ Safe,2025-08-23 22:05:48
Halsa Meloy,Norway,66.7333,13.5167,11.32,Overcast clouds,6.34,⚠ Moderate,2025-08-23 22:05:50
Halsnoy,Norway,59.8,5.7167,15.57,Clear sky,8.08,⚠ Moderate,2025-08-23 22:05:51
Halvorshavn,Norway,59.5833,10.6167,17.36,Light rain,3.92,✅ Safe,2025-08-23 22:05:53
Hammarvika - Froya,Norway,63.6833,8.8,11.67,Overcast clouds,8.46,⚠ Moderate,2025-08-23 22:05:55
Hammerfall,Norway,67.4,15.5333,8.97,Overcast clouds,2.98,✅ Safe,2025-08-23 22:05:56
Hammerfest,Norway,70.65,23.6667,10.45,Overcast clouds,1.12,✅ Safe,2025-08-23 22:05:58
Hanoytangen,Norway,60.4333,5.1,13.18,Clear sky,10.56,⚡ Dangerous,2025-08-23 22:06:00
Hansnes,Norway,69.9667,19.6167,9.8,Overcast clouds,2.7,✅ Safe,2025-08-23 22:06:02
Hareid,Norway,62.3667,6.0333,12.97,Overcast clouds,4.08,✅ Safe,2025-08-23 22:06:04
Haroysundet,Norway,62.8833,6.95,12.86,Overcast clouds,5.17,⚠ Moderate,2025-08-23 22:06:05
Harstad,Norway,68.7833,16.5333,10.14,Broken clouds,3.59,✅ Safe,2025-08-23 22:06:07
Hasvik,Norway,70.4667,22.15,10.89,Overcast clouds,2.5,✅ Safe,2025-08-23 22:06:08
Haugesund,Norway,59.4,5.25,14.1,Few clouds,10.48,⚡ Dangerous,2025-08-23 22:06:10
Hausvikstrand,Norway,58.0333,6.9833,17.74,Clear sky,9.43,⚠ Moderate,2025-08-23 22:06:11
Havik,Norway,59.3,5.3167,15.72,Few clouds,11.13,⚡ Dangerous,2025-08-23 22:06:13
Havoysund,Norway,71.0,24.6667,10.37,Overcast clouds,3.63,✅ Safe,2025-08-23 22:06:14
Hekkelstrand,Norway,68.4,16.8333,10.24,Overcast clouds,1.92,✅ Safe,2025-08-23 22:06:16
Helle - Forsand,Norway,58.8667,6.15,15.37,Clear sky,4.91,✅ Safe,2025-08-23 22:06:18
Helle - Kragero,Norway,58.9,9.4,17.4,Few clouds,5.83,⚠ Moderate,2025-08-23 22:06:19
Hellesylt,Norway,62.0833,6.8667,12.95,Overcast clouds,1.64,✅ Safe,2025-08-23 22:06:21
Hellvik,Norway,58.4667,5.8667,16.11,Clear sky,10.78,⚡ Dangerous,2025-08-23 22:06:22
Hemnesberget,Norway,66.2333,13.6333,13.17,Overcast clouds,3.67,✅ Safe,2025-08-23 22:06:24
