Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Stavning,Denmark,55.9667,8.3833,17.79,Clear sky,6.06,⚠ Moderate,2025-08-23 19:12:05
Stensved,Denmark,55.0,12.0333,16.99,Scattered clouds,8.49,⚠ Moderate,2025-08-23 19:12:07
Stevns Pier,Denmark,55.3167,12.45,16.69,Clear sky,10.09,⚡ Dangerous,2025-08-23 19:12:08
Stigsnaes Inter Terminal,Denmark,55.2,11.2333,15.99,Clear sky,9.36,⚠ Moderate,2025-08-23 19:12:10
Store Fuglede,Denmark,55.5833,11.25,17.18,Clear sky,8.38,⚠ Moderate,2025-08-23 19:12:12
Store Heddinge,Denmark,55.3167,12.4167,16.74,Clear sky,9.91,⚠ Moderate,2025-08-23 19:12:13
Store Merlose,Denmark,55.55,11.7167,16.83,Few clouds,7.88,⚠ Moderate,2025-08-23 19:12:15
Stroby,Denmark,55.3833,12.3,16.92,Clear sky,9.17,⚠ Moderate,2025-08-23 19:12:16
Stubbekobing,Denmark,54.8833,12.05,16.53,Broken clouds,8.62,⚠ Moderate,2025-08-23 19:12:17
Styrtom,Denmark,55.0167,9.4333,19.04,Few clouds,6.12,⚠ Moderate,2025-08-23 19:12:19
Sundby/Mors,Denmark,56.8667,8.6667,17.02,Clear sky,5.63,⚠ Moderate,2025-08-23 19:12:20
Svaneke,Denmark,55.1333,15.15,16.08,Broken clouds,5.41,⚠ Moderate,2025-08-23 19:12:22
Sydals,Denmark,54.9,9.8833,18.24,Clear sky,6.0,⚠ Moderate,2025-08-23 19:12:23
Tikob,Denmark,56.0167,12.4667,16.33,Clear sky,8.12,⚠ Moderate,2025-08-23 19:12:24
Tjele,Denmark,56.5,9.6,18.09,Clear sky,5.88,⚠ Moderate,2025-08-23 19:12:26
Toreby,Denmark,54.75,11.8,18.48,Broken clouds,9.16,⚠ Moderate,2025-08-23 19:12:27
Torrig,Denmark,54.9,11.3333,18.01,Clear sky,9.61,⚠ Moderate,2025-08-23 19:12:28
Torsminde,Denmark,56.3667,8.1167,15.58,Clear sky,5.76,⚠ Moderate,2025-08-23 19:12:30
Troense,Denmark,55.0333,10.65,18.38,Clear sky,7.05,⚠ Moderate,2025-08-23 19:12:32
Tune,Denmark,55.6,12.1833,16.4,Few clouds,8.22,⚠ Moderate,2025-08-23 19:12:33
Vaggerlose,Denmark,54.7,11.9333,18.31,Broken clouds,9.77,⚠ Moderate,2025-08-23 19:12:35
Vallensbak,Denmark,55.6333,12.35,16.88,Few clouds,8.07,⚠ Moderate,2025-08-23 19:12:36
Vejby,Denmark,56.0667,12.15,16.91,Clear sky,9.44,⚠ Moderate,2025-08-23 19:12:38
Vekso,Denmark,55.75,12.25,16.71,Few clouds,7.68,⚠ Moderate,2025-08-23 19:12:40
Vemmelev,Denmark,55.3667,11.2667,17.27,Clear sky,8.39,⚠ Moderate,2025-08-23 19:12:42
Vesterborg,Denmark,54.85,11.2833,18.12,Clear sky,9.28,⚠ Moderate,2025-08-23 19:12:44
Vordingborg,Denmark,55.0,11.9,17.57,Scattered clouds,9.04,⚠ Moderate,2025-08-23 19:12:46
Vordingborg Nordhavnen,Denmark,55.0,11.9167,17.57,Scattered clouds,9.04,⚠ Moderate,2025-08-23 19:12:48
Vordingborg Sydhavnen,Denmark,54.9833,11.8833,17.66,Scattered clouds,9.03,⚠ Moderate,2025-08-23 19:12:50
Port of Fredericia,Denmark,55.55,9.75,18.65,Scattered clouds,6.67,⚠ Moderate,2025-08-23 19:12:52
Aalborg,Denmark,57.0488195,9.921747,17.12,Clear sky,6.08,⚠ Moderate,2025-08-23 19:12:53
Assens,Denmark,55.2702263,9.9008188,18.24,Clear sky,6.28,⚠ Moderate,2025-08-23 19:12:55
Avernakke Havn,Denmark,55.3,10.783,17.83,Clear sky,7.13,⚠ Moderate,2025-08-23 19:12:56
Brabrand,Denmark,56.153128,10.106763,17.9,Clear sky,6.5,⚠ Moderate,2025-08-23 19:12:58
Branden Havn,Denmark,56.7865278,9.0012284,17.38,Clear sky,4.8,✅ Safe,2025-08-23 19:12:59
Esbjerg,Denmark,55.476466,8.459405,17.62,Clear sky,7.04,⚠ Moderate,2025-08-23 19:13:01
Frederikshavn,Denmark,57.4571,10.5535,15.93,Clear sky,5.72,⚠ Moderate,2025-08-23 19:13:03
Fur,Denmark,56.8264232,9.0190386,17.8,Clear sky,4.82,✅ Safe,2025-08-23 19:13:05
Gedser,Denmark,54.574422,11.931194,18.23,Broken clouds,11.3,⚡ Dangerous,2025-08-23 19:13:06
