Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Seelbach,Germany,48.3167,7.95,19.76,Overcast clouds,1.44,✅ Safe,2025-08-23 19:04:33
Segnitz,Germany,49.7333,9.3167,19.1,Overcast clouds,3.45,✅ Safe,2025-08-23 19:04:35
Sehnde,Germany,52.3167,9.9333,18.38,Overcast clouds,6.7,⚠ Moderate,2025-08-23 19:04:37
Seifhennersdorf,Germany,50.9333,14.6,14.83,Moderate rain,5.21,⚠ Moderate,2025-08-23 19:04:38
Senheim,Germany,50.0833,7.2,17.13,Overcast clouds,2.8,✅ Safe,2025-08-23 19:04:40
Serrig,Germany,49.5833,6.5667,18.28,Overcast clouds,3.71,✅ Safe,2025-08-23 19:04:42
Sesslach,Germany,50.1833,10.85,17.43,Broken clouds,4.64,✅ Safe,2025-08-23 19:04:43
Spiekeroog,Germany,53.7667,7.7,17.25,Clear sky,8.32,⚠ Moderate,2025-08-23 19:04:44
Spyck,Germany,51.8,6.1333,18.86,Overcast clouds,4.38,✅ Safe,2025-08-23 19:04:46
Stade,Germany,53.6,9.4833,18.57,Clear sky,6.6,⚠ Moderate,2025-08-23 19:04:47
Stader Sand,Germany,53.6333,9.5167,18.61,Clear sky,6.44,⚠ Moderate,2025-08-23 19:04:49
Stahlbrode,Germany,54.2333,13.2833,16.66,Light rain,7.29,⚠ Moderate,2025-08-23 19:04:50
Steinhorst,Germany,52.6833,10.4,18.0,Overcast clouds,4.15,✅ Safe,2025-08-23 19:04:52
Steinwiesen,Germany,50.3,11.4667,15.32,Broken clouds,4.86,✅ Safe,2025-08-23 19:04:54
Stephanskirchen,Germany,47.85,12.1833,18.61,Overcast clouds,1.79,✅ Safe,2025-08-23 19:04:55
Stockhausen-Illfurth,Germany,50.65,7.9833,15.41,Broken clouds,4.44,✅ Safe,2025-08-23 19:04:59
Stolpe,Germany,53.8667,13.5667,15.77,Overcast clouds,7.02,⚠ Moderate,2025-08-23 19:05:00
Suhrendorf,Germany,54.4667,13.1333,16.29,Broken clouds,9.84,⚠ Moderate,2025-08-23 19:05:03
Sulzbach-Laufen,Germany,48.9333,9.85,19.03,Broken clouds,3.54,✅ Safe,2025-08-23 19:05:06
Sulzberg,Germany,47.6667,10.35,18.56,Overcast clouds,3.43,✅ Safe,2025-08-23 19:05:07
Sunching,Germany,48.8833,12.35,18.86,Broken clouds,5.2,⚠ Moderate,2025-08-23 19:05:09
Taben,Germany,49.55,6.5833,17.25,Overcast clouds,3.68,✅ Safe,2025-08-23 19:05:10
Tangermunde,Germany,52.55,11.95,17.76,Overcast clouds,6.33,⚠ Moderate,2025-08-23 19:05:12
Teltow,Germany,52.4,13.2667,17.27,Light rain,6.07,⚠ Moderate,2025-08-23 19:05:14
Temmels,Germany,49.6833,6.4667,17.93,Overcast clouds,4.37,✅ Safe,2025-08-23 19:05:16
Teuchern,Germany,51.1167,12.0167,17.08,Light rain,6.54,⚠ Moderate,2025-08-23 19:05:18
Thallwitz,Germany,51.4333,12.6667,17.29,Broken clouds,6.49,⚠ Moderate,2025-08-23 19:05:20
Thierhaupten,Germany,48.5667,10.9167,18.85,Overcast clouds,3.62,✅ Safe,2025-08-23 19:05:22
Thune,Germany,52.3167,10.5,18.19,Overcast clouds,6.14,⚠ Moderate,2025-08-23 19:05:24
Thungersheim,Germany,49.8667,9.8333,18.39,Broken clouds,7.05,⚠ Moderate,2025-08-23 19:05:26
Tiessau,Germany,53.1833,10.9833,18.27,Moderate rain,6.15,⚠ Moderate,2025-08-23 19:05:28
Torfmoorholle,Germany,50.1,11.8167,14.2,Broken clouds,5.93,⚠ Moderate,2025-08-23 19:05:30
Tossens,Germany,53.5667,8.2833,18.42,Clear sky,8.05,⚠ Moderate,2025-08-23 19:05:32
Trebbin,Germany,52.2167,13.2167,17.25,Overcast clouds,6.2,⚠ Moderate,2025-08-23 19:05:34
Trechtingshausen,Germany,50.0,7.8333,18.55,Broken clouds,4.15,✅ Safe,2025-08-23 19:05:36
Treis-Karden,Germany,50.1833,7.3,17.72,Broken clouds,3.37,✅ Safe,2025-08-23 19:05:38
Udenheim,Germany,49.8667,8.1667,18.42,Broken clouds,4.12,✅ Safe,2025-08-23 19:05:40
Ueckermunde,Germany,53.7333,14.05,15.07,Overcast clouds,6.47,⚠ Moderate,2025-08-23 19:05:42
Uelzen,Germany,52.9667,10.55,18.08,Broken clouds,4.55,✅ Safe,2025-08-23 19:05:43
Uesen,Germany,53.0,9.0667,18.44,Light rain,7.61,⚠ Moderate,2025-08-23 19:05:45
Ulm,Germany,48.4,10.0,19.41,Overcast clouds,4.22,✅ Safe,2025-08-23 19:05:47
Upschort,Germany,53.4667,7.7333,18.42,Scattered clouds,7.06,⚠ Moderate,2025-08-23 19:05:49
Urmitz,Germany,50.4,7.5167,18.34,Broken clouds,3.3,✅ Safe,2025-08-23 19:05:51
Varel,Germany,53.4,8.1333,18.55,Broken clouds,7.16,⚠ Moderate,2025-08-23 19:05:54
Venhaus,Germany,52.35,7.45,18.44,Overcast clouds,4.77,✅ Safe,2025-08-23 19:05:55
Venne,Germany,52.4,8.1667,18.18,Overcast clouds,6.35,⚠ Moderate,2025-08-23 19:05:57
Vetschau,Germany,51.7833,14.0833,16.36,Overcast clouds,7.32,⚠ Moderate,2025-08-23 19:05:59
Vienenburg,Germany,51.95,10.5667,17.71,Broken clouds,6.62,⚠ Moderate,2025-08-23 19:06:00
Viewrow,Germany,54.1167,13.5833,15.58,Overcast clouds,7.62,⚠ Moderate,2025-08-23 19:06:02
Vilgertshofen,Germany,47.95,10.9167,17.78,Overcast clouds,3.64,✅ Safe,2025-08-23 19:06:03
Vilsbiburg,Germany,48.45,12.35,18.27,Overcast clouds,4.57,✅ Safe,2025-08-23 19:06:05
Vinn,Germany,51.4333,6.6333,19.07,Scattered clouds,3.78,✅ Safe,2025-08-23 19:06:07
Vitte (Hiddensee),Germany,54.5667,13.1,16.1,Broken clouds,10.47,⚡ Dangerous,2025-08-23 19:06:09
Vockfey,Germany,53.2333,10.9333,18.35,Broken clouds,6.34,⚠ Moderate,2025-08-23 19:06:10
Volkach,Germany,49.8667,10.2333,18.53,Overcast clouds,6.91,⚠ Moderate,2025-08-23 19:06:11
Wabern,Germany,51.1,9.3333,17.83,Clear sky,6.45,⚠ Moderate,2025-08-23 19:06:13
Walheim,Germany,49.0167,9.15,20.02,Broken clouds,6.5,⚠ Moderate,2025-08-23 19:06:14
Walsum,Germany,51.5333,6.7,19.08,Scattered clouds,4.0,✅ Safe,2025-08-23 19:06:16
Waltrop,Germany,51.6333,7.4,18.46,Broken clouds,4.59,✅ Safe,2025-08-23 19:06:17
Wandersleben,Germany,50.9,10.85,17.57,Broken clouds,6.36,⚠ Moderate,2025-08-23 19:06:18
Wangerooge,Germany,53.8,7.9,17.12,Clear sky,8.17,⚠ Moderate,2025-08-23 19:06:20
Wankendorf,Germany,54.1167,10.2,18.64,Clear sky,5.7,⚠ Moderate,2025-08-23 19:06:21
Wanne-Eickel,Germany,51.5333,7.1667,18.69,Few clouds,3.8,✅ Safe,2025-08-23 19:06:23
Warnemunde,Germany,54.1667,12.0833,17.94,Clear sky,10.47,⚡ Dangerous,2025-08-23 19:06:24
Waxweiler,Germany,50.1,6.3667,15.4,Overcast clouds,4.02,✅ Safe,2025-08-23 19:06:25
Wedtlenstedt,Germany,52.2667,10.4167,18.13,Overcast clouds,6.41,⚠ Moderate,2025-08-23 19:06:27
Weener,Germany,53.1667,7.35,18.52,Overcast clouds,6.37,⚠ Moderate,2025-08-23 19:06:28
Wehingen,Germany,48.15,8.8,17.26,Overcast clouds,2.88,✅ Safe,2025-08-23 19:06:30
Weikersheim,Germany,49.4833,9.9,18.18,Overcast clouds,7.79,⚠ Moderate,2025-08-23 19:06:31
Weilerswist,Germany,50.7667,6.8333,18.06,Overcast clouds,3.8,✅ Safe,2025-08-23 19:06:33
Weinstadt,Germany,48.8167,9.3667,20.54,Broken clouds,3.66,✅ Safe,2025-08-23 19:06:34
Weisenheim am Sand,Germany,49.5167,8.2333,19.23,Overcast clouds,3.76,✅ Safe,2025-08-23 19:06:36
Weissenburg in Bayern,Germany,49.0333,10.9667,18.93,Broken clouds,5.31,⚠ Moderate,2025-08-23 19:06:38
Weissenthurm,Germany,50.4167,7.45,18.12,Broken clouds,3.38,✅ Safe,2025-08-23 19:06:40
Wemmetsweiler,Germany,49.3667,7.0833,17.58,Overcast clouds,3.95,✅ Safe,2025-08-23 19:06:42
Werrich,Germany,51.65,6.5333,18.95,Few clouds,5.31,⚠ Moderate,2025-08-23 19:06:43
Wesel,Germany,51.6667,6.6167,18.92,Few clouds,5.31,⚠ Moderate,2025-08-23 19:06:45
Westeraccumersiel,Germany,53.6667,7.4833,17.51,Clear sky,7.82,⚠ Moderate,2025-08-23 19:06:47
Wester-Ohrstedt,Germany,54.5167,9.1833,18.59,Clear sky,6.33,⚠ Moderate,2025-08-23 19:06:48
Wickrath,Germany,51.1333,6.4167,18.77,Scattered clouds,3.81,✅ Safe,2025-08-23 19:06:50
Wiesens,Germany,53.45,7.5833,18.43,Scattered clouds,6.86,⚠ Moderate,2025-08-23 19:06:51
Wilhelmshaven,Germany,53.5167,8.1333,18.48,Few clouds,7.46,⚠ Moderate,2025-08-23 19:06:53
Wimmer,Germany,52.3333,8.4333,18.21,Overcast clouds,6.35,⚠ Moderate,2025-08-23 19:06:54
Windheim,Germany,52.4,9.0167,18.33,Overcast clouds,6.51,⚠ Moderate,2025-08-23 19:06:56
Windsbach,Germany,49.25,10.8167,18.48,Overcast clouds,4.32,✅ Safe,2025-08-23 19:06:58
Winnweiler,Germany,49.5667,7.85,17.56,Overcast clouds,2.58,✅ Safe,2025-08-23 19:06:59
Wipperdorf,Germany,51.45,10.6667,17.48,Overcast clouds,6.4,⚠ Moderate,2025-08-23 19:07:00
Wischhafen,Germany,53.7833,9.3167,18.62,Clear sky,6.54,⚠ Moderate,2025-08-23 19:07:02
Wittenberge,Germany,53.0167,11.75,17.99,Overcast clouds,7.51,⚠ Moderate,2025-08-23 19:07:03
Wittichenau,Germany,51.3833,14.25,16.07,Broken clouds,7.0,⚠ Moderate,2025-08-23 19:07:05
Wittlage,Germany,52.3167,8.3667,17.43,Overcast clouds,6.18,⚠ Moderate,2025-08-23 19:07:06
Wohlenberg,Germany,53.9333,11.25,18.46,Clear sky,8.61,⚠ Moderate,2025-08-23 19:07:08
Wolfsburg,Germany,52.4333,10.8,18.23,Light rain,5.13,⚠ Moderate,2025-08-23 19:07:10
Wolkenstein,Germany,50.65,13.0667,14.32,Moderate rain,5.53,⚠ Moderate,2025-08-23 19:07:11
Wolzig,Germany,52.2667,13.8333,16.75,Overcast clouds,4.4,✅ Safe,2025-08-23 19:07:13
Worringen,Germany,51.05,6.85,18.69,Overcast clouds,3.06,✅ Safe,2025-08-23 19:07:15
Worth an der Donau,Germany,49.0,12.4,18.6,Broken clouds,5.42,⚠ Moderate,2025-08-23 19:07:16
Wriezen,Germany,52.7167,14.1333,15.86,Overcast clouds,6.0,⚠ Moderate,2025-08-23 19:07:17
Wrist,Germany,53.9333,9.75,18.79,Clear sky,5.37,⚠ Moderate,2025-08-23 19:07:19
Zahna,Germany,51.9167,12.7833,16.71,Moderate rain,5.51,⚠ Moderate,2025-08-23 19:07:20
Zaisenhausen,Germany,49.1,8.8167,19.82,Broken clouds,5.21,⚠ Moderate,2025-08-23 19:07:21
Zechlinerhutte,Germany,53.15,12.8833,16.57,Broken clouds,6.43,⚠ Moderate,2025-08-23 19:07:23
Zehren,Germany,51.2,13.4,16.68,Overcast clouds,7.06,⚠ Moderate,2025-08-23 19:07:25
Zellertal,Germany,49.6333,8.1333,18.45,Overcast clouds,3.81,✅ Safe,2025-08-23 19:07:26
Zeuthen,Germany,52.35,13.6333,16.95,Overcast clouds,4.69,✅ Safe,2025-08-23 19:07:28
Zingst,Germany,54.4333,12.6833,17.11,Broken clouds,9.67,⚠ Moderate,2025-08-23 19:07:30
Zuzenhausen,Germany,49.2833,8.8167,19.56,Overcast clouds,4.71,✅ Safe,2025-08-23 19:07:31
Port of Bremerhaven,Germany,53.55,8.583333333,18.48,Clear sky,7.23,⚠ Moderate,2025-08-23 19:07:33
Aachen,Germany,50.767,6.083,17.86,Broken clouds,2.19,✅ Safe,2025-08-23 19:07:35
Babelsberg,Germany,52.383,13.117,17.43,Heavy intensity rain,6.08,⚠ Moderate,2025-08-23 19:07:37
Am Hund,Germany,50.167,7.683,17.58,Broken clouds,3.41,✅ Safe,2025-08-23 19:07:39
Aschaffenburg,Germany,49.980747,9.130424,18.52,Overcast clouds,3.46,✅ Safe,2025-08-23 19:07:41
Babelsberg,Germany,49.083,11.9,18.01,Overcast clouds,4.72,✅ Safe,2025-08-23 19:07:42
Bietigheim-Bissingen,Germany,48.9471605,9.1305037,20.43,Broken clouds,6.35,⚠ Moderate,2025-08-23 19:07:44
Beverungen,Germany,51.6684529,9.3722807,18.05,Overcast clouds,5.41,⚠ Moderate,2025-08-23 19:07:46
Bad Friedrichshall,Germany,49.2343944,9.2079738,20.17,Broken clouds,6.05,⚠ Moderate,2025-08-23 19:07:47
Biedenkopf,Germany,50.9121507,8.5301232,15.92,Few clouds,4.9,✅ Safe,2025-08-23 19:07:49
Bottrop,Germany,51.529086,6.9446888,18.81,Few clouds,3.44,✅ Safe,2025-08-23 19:07:51
Bad Oeynhausen,Germany,52.2084623,8.8009706,18.21,Moderate rain,5.18,⚠ Moderate,2025-08-23 19:07:52
Bremen,Germany,53.0792962,8.8016936,18.56,Broken clouds,6.99,⚠ Moderate,2025-08-23 19:07:54
Bramsche,Germany,52.4077183,8.0015624,18.21,Overcast clouds,5.71,⚠ Moderate,2025-08-23 19:07:56
Kiel Canal,Germany,53.883,9.133,17.53,Clear sky,6.9,⚠ Moderate,2025-08-23 19:07:58
Donauworth,Germany,48.7185826,10.7778041,19.23,Broken clouds,4.42,✅ Safe,2025-08-23 19:07:59
Diesbar,Germany,51.25,13.417,16.79,Overcast clouds,7.26,⚠ Moderate,2025-08-23 19:08:01
Ehrenbreitstein,Germany,50.35,7.617,18.3,Overcast clouds,2.93,✅ Safe,2025-08-23 19:08:02
Eckernforde,Germany,54.4689457,9.8384467,18.65,Clear sky,4.59,✅ Safe,2025-08-23 19:08:04
Elmshorn,Germany,53.7513549,9.6632521,18.68,Light rain,5.93,⚠ Moderate,2025-08-23 19:08:05
Watzerath,Germany,50.183,6.35,15.63,Overcast clouds,3.72,✅ Safe,2025-08-23 19:08:07
Lenzen,Germany,53.083,11.433,18.21,Overcast clouds,7.14,⚠ Moderate,2025-08-23 19:08:08
Frielendorf,Germany,50.983,9.333,17.4,Few clouds,5.87,⚠ Moderate,2025-08-23 19:08:10
Flensburg,Germany,54.801,9.43479,18.66,Clear sky,6.4,⚠ Moderate,2025-08-23 19:08:11
Friedrich-Wilhelmshutte,Germany,50.8,7.15,18.32,Overcast clouds,2.62,✅ Safe,2025-08-23 19:08:13
Germersheim,Germany,49.2333,8.3833,20.1,Overcast clouds,3.99,✅ Safe,2025-08-23 19:08:15
Grafschaft,Germany,50.583,7.067,17.33,Overcast clouds,3.54,✅ Safe,2025-08-23 19:08:16
Glucksburg,Germany,54.833,9.55,18.9,Clear sky,5.83,⚠ Moderate,2025-08-23 19:08:18
Gusen,Germany,52.35,11.967,17.72,Overcast clouds,6.08,⚠ Moderate,2025-08-23 19:08:19
Harburg,Germany,53.5510846,9.9936818,18.51,Clear sky,5.14,⚠ Moderate,2025-08-23 19:08:21
Heilbronn,Germany,49.1426929,9.210879,20.27,Broken clouds,6.51,⚠ Moderate,2025-08-23 19:08:22
Roschbach,Germany,49.233,8.117,19.34,Overcast clouds,3.63,✅ Safe,2025-08-23 19:08:24
Helmlingen,Germany,48.7,7.967,21.24,Overcast clouds,4.88,✅ Safe,2025-08-23 19:08:26
Hoxter,Germany,51.7774678,9.3771214,17.08,Overcast clouds,4.84,✅ Safe,2025-08-23 19:08:28
Albersweiler,Germany,49.217,8.017,19.4,Overcast clouds,3.27,✅ Safe,2025-08-23 19:08:29
Ingelheim,Germany,49.977445,8.054197,18.84,Broken clouds,4.03,✅ Safe,2025-08-23 19:08:31
Weitnau,Germany,47.633,10.117,17.08,Overcast clouds,3.01,✅ Safe,2025-08-23 19:08:33
Kelsterbach,Germany,50.0597078,8.5297786,18.76,Broken clouds,2.93,✅ Safe,2025-08-23 19:08:35
Kochendorf,Germany,49.2,9.2,19.95,Broken clouds,6.21,⚠ Moderate,2025-08-23 19:08:36
Kitzingen,Germany,49.7340805,10.1473777,18.79,Broken clouds,7.61,⚠ Moderate,2025-08-23 19:08:38
Kreinitz,Germany,51.367,13.233,16.96,Light rain,8.16,⚠ Moderate,2025-08-23 19:08:40
Konstanz,Germany,47.6779496,9.1732384,20.28,Overcast clouds,1.9,✅ Safe,2025-08-23 19:08:42
Kaje Omni-Pac,Germany,53.217,8.45,18.71,Light rain,5.91,⚠ Moderate,2025-08-23 19:08:43
Kuppenheim,Germany,48.817,8.25,21.05,Overcast clouds,4.25,✅ Safe,2025-08-23 19:08:45
Lubeck,Germany,53.893412,10.700594,18.63,Scattered clouds,6.96,⚠ Moderate,2025-08-23 19:08:47
Lubmin,Germany,54.133,13.6,15.99,Overcast clouds,7.73,⚠ Moderate,2025-08-23 19:08:49
Lingen,Germany,52.52306,7.323279,18.54,Overcast clouds,5.41,⚠ Moderate,2025-08-23 19:08:51
Gallin,Germany,51.833,12.75,17.1,Moderate rain,5.63,⚠ Moderate,2025-08-23 19:08:53
Lassan,Germany,53.95,13.833,15.17,Overcast clouds,5.84,⚠ Moderate,2025-08-23 19:08:54
Magdeburg,Germany,52.1205333,11.6276237,17.98,Overcast clouds,7.11,⚠ Moderate,2025-08-23 19:08:56
Maasholm,Germany,54.68464,9.9919009,18.93,Clear sky,5.77,⚠ Moderate,2025-08-23 19:08:58
Monheim,Germany,48.8426674,10.8536544,18.54,Broken clouds,4.91,✅ Safe,2025-08-23 19:09:00
Martinskirchen,Germany,51.467,13.183,17.0,Moderate rain,8.4,⚠ Moderate,2025-08-23 19:09:01
Neuwied,Germany,50.435973,7.470857,18.32,Broken clouds,3.45,✅ Safe,2025-08-23 19:09:03
Blossin,Germany,52.25,13.783,16.77,Overcast clouds,4.44,✅ Safe,2025-08-23 19:09:05
Moosbach,Germany,49.5885454,12.4089718,16.25,Overcast clouds,4.68,✅ Safe,2025-08-23 19:09:07
Radolfzell,Germany,47.745237,8.9669098,20.31,Overcast clouds,1.81,✅ Safe,2025-08-23 19:09:08
Rheine,Germany,52.2815691,7.4434092,18.42,Overcast clouds,4.65,✅ Safe,2025-08-23 19:09:10
Bralitz,Germany,52.833,14.0,16.12,Overcast clouds,6.14,⚠ Moderate,2025-08-23 19:09:12
Lommatzsch,Germany,51.2,13.3,16.48,Overcast clouds,6.88,⚠ Moderate,2025-08-23 19:09:13
Schluettsiel,Germany,54.683,8.75,16.58,Clear sky,7.72,⚠ Moderate,2025-08-23 19:09:15
Schleswig,Germany,54.5239312,9.563227,18.63,Few clouds,5.37,⚠ Moderate,2025-08-23 19:09:17
Stollhofen,Germany,48.75,8.033,21.17,Overcast clouds,4.87,✅ Safe,2025-08-23 19:09:19
Speyer,Germany,49.317361,8.442062,19.83,Overcast clouds,3.88,✅ Safe,2025-08-23 19:09:21
Straubing,Germany,48.8777333,12.5801538,18.87,Overcast clouds,4.51,✅ Safe,2025-08-23 19:09:23
Schwentinental,Germany,54.267,10.217,18.84,Clear sky,5.34,⚠ Moderate,2025-08-23 19:09:24
Strehla/Elbe,Germany,51.35,13.217,16.84,Light rain,7.93,⚠ Moderate,2025-08-23 19:09:26
Braunsdorf,Germany,52.367,13.95,16.57,Overcast clouds,4.45,✅ Safe,2025-08-23 19:09:28
Uberlingen,Germany,47.7661746,9.1702772,20.32,Overcast clouds,2.46,✅ Safe,2025-08-23 19:09:30
Uetersen,Germany,53.6872441,9.6763338,18.64,Light rain,5.96,⚠ Moderate,2025-08-23 19:09:32
Lauta,Germany,50.667,13.15,13.77,Light rain,5.65,⚠ Moderate,2025-08-23 19:09:34
Vierow,Germany,54.1182859,13.5699575,15.68,Overcast clouds,7.67,⚠ Moderate,2025-08-23 19:09:35
Volklingen,Germany,49.2556226,6.8588948,18.42,Overcast clouds,3.15,✅ Safe,2025-08-23 19:09:37
Vielitz,Germany,52.933,13.0,16.92,Overcast clouds,6.69,⚠ Moderate,2025-08-23 19:09:39
Hohn,Germany,50.617,7.983,15.89,Broken clouds,4.46,✅ Safe,2025-08-23 19:09:40
Wedel,Germany,53.5823813,9.7137465,18.56,Clear sky,5.8,⚠ Moderate,2025-08-23 19:09:42
Wiesbaden,Germany,50.078053,8.240128,18.44,Broken clouds,3.19,✅ Safe,2025-08-23 19:09:44
Wismar,Germany,53.8995,11.4543,18.61,Clear sky,8.9,⚠ Moderate,2025-08-23 19:09:45
Worth am Rhein,Germany,49.05,8.2833,20.41,Overcast clouds,4.49,✅ Safe,2025-08-23 19:09:47
Worms,Germany,49.634474,8.350344,19.1,Overcast clouds,4.13,✅ Safe,2025-08-23 19:09:49
Wittenberg,Germany,51.8739831,12.6279659,16.96,Moderate rain,5.23,⚠ Moderate,2025-08-23 19:09:50
Wertheim,Germany,49.7586035,9.5128511,17.94,Broken clouds,5.04,⚠ Moderate,2025-08-23 19:09:52
Wurzburg,Germany,49.7913044,9.9533548,18.43,Broken clouds,7.69,⚠ Moderate,2025-08-23 19:09:54
Handeloh,Germany,53.25,9.833,18.21,Scattered clouds,5.99,⚠ Moderate,2025-08-23 19:09:56
Zehdenick,Germany,52.967,13.317,16.66,Overcast clouds,7.46,⚠ Moderate,2025-08-23 19:09:58
