Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Biringkassi,Indonesia,-4.817,119.483,26.26,Broken clouds,0.38,✅ Safe,2025-08-23 16:33:54
"Bitung, Sulawesi",Indonesia,1.4403744,125.1216524,23.13,Overcast clouds,0.57,✅ Safe,2025-08-23 16:33:56
"Banjuwangi, Java",Indonesia,-8.1166,114.4,23.89,Overcast clouds,0.78,✅ Safe,2025-08-23 16:33:58
"Belawan, Sumatra",Indonesia,3.784303,98.694221,31.03,Clear sky,2.48,✅ Safe,2025-08-23 16:33:59
"Bima, Sb",Indonesia,-8.4166,118.7166,24.93,Scattered clouds,1.29,✅ Safe,2025-08-23 16:34:01
Belanak Terminal,Indonesia,4.167,106.233,29.06,Few clouds,3.47,✅ Safe,2025-08-23 16:34:03
Banten,Indonesia,-6.4058172,106.0640179,29.94,Scattered clouds,1.5,✅ Safe,2025-08-23 16:34:04
"Bontang, Kl",Indonesia,0.1,117.4833,26.68,Broken clouds,4.35,✅ Safe,2025-08-23 16:34:06
Cereweh,Indonesia,-8.817,116.817,25.73,Scattered clouds,0.42,✅ Safe,2025-08-23 16:34:07
"Jambi, Sumatra",Indonesia,-1.6,103.616667,26.49,Broken clouds,0.24,✅ Safe,2025-08-23 16:34:09
"Dumai, Sumatra",Indonesia,1.6833,101.45,30.65,Broken clouds,1.35,✅ Safe,2025-08-23 16:34:11
Elat,Indonesia,-5.65,133.117,26.05,Overcast clouds,6.8,⚠ Moderate,2025-08-23 16:34:12
Kuala Enok,Indonesia,-0.533,103.4,26.26,Scattered clouds,1.63,✅ Safe,2025-08-23 16:34:14
Exspan,Indonesia,-1.8,105.133,28.91,Scattered clouds,1.12,✅ Safe,2025-08-23 16:34:16
"Fak Fak, Irian Jaya",Indonesia,-2.9333,132.3166,23.89,Overcast clouds,0.46,✅ Safe,2025-08-23 16:34:18
Pelabuhan Futong Terminal,Indonesia,0.817,102.4,28.51,Overcast clouds,1.57,✅ Safe,2025-08-23 16:34:19
Gee Island,Indonesia,0.833,128.317,24.4,Overcast clouds,1.46,✅ Safe,2025-08-23 16:34:21
"Gorontalo, Sulawesi",Indonesia,0.6999372,122.4467238,22.3,Overcast clouds,0.39,✅ Safe,2025-08-23 16:34:22
Jababeka,Indonesia,-6.25,107.15,31.66,Broken clouds,2.1,✅ Safe,2025-08-23 16:34:24
Jabung Terminal,Indonesia,-0.883,104.067,27.99,Scattered clouds,1.65,✅ Safe,2025-08-23 16:34:26
Jorong Anchorage,Indonesia,-4.183,115.1,27.32,Broken clouds,5.31,⚠ Moderate,2025-08-23 16:34:27
"Kendari, Sulawesi",Indonesia,-3.9984597,122.5129742,24.03,Overcast clouds,1.96,✅ Safe,2025-08-23 16:34:29
Krueng Geukueh,Indonesia,5.25,97.033,28.37,Few clouds,3.35,✅ Safe,2025-08-23 16:34:30
Kahyangan,Indonesia,-8.483,116.667,23.51,Broken clouds,2.63,✅ Safe,2025-08-23 16:34:32
"Kidjang, Bintan",Indonesia,0.8533655,104.5946633,29.19,Few clouds,3.1,✅ Safe,2025-08-23 16:34:34
Kolonodale,Indonesia,-1.967,121.333,21.26,Overcast clouds,0.97,✅ Safe,2025-08-23 16:34:35
Kakap Natuna Terminal,Indonesia,5.017,105.95,28.98,Scattered clouds,2.47,✅ Safe,2025-08-23 16:34:37
"Kupang, Timor",Indonesia,-10.1771997,123.6070329,25.99,Scattered clouds,3.08,✅ Safe,2025-08-23 16:34:39
Kokas,Indonesia,-2.7,132.433,24.22,Overcast clouds,0.65,✅ Safe,2025-08-23 16:34:40
Kolaka,Indonesia,-4.05,121.567,24.93,Overcast clouds,2.19,✅ Safe,2025-08-23 16:34:41
Kampung Laut,Indonesia,-0.9,103.8,28.04,Scattered clouds,0.5,✅ Safe,2025-08-23 16:34:43
Kariangau,Indonesia,-1.167,116.783,25.1,Overcast clouds,1.16,✅ Safe,2025-08-23 16:34:45
Loki,Indonesia,-3.3,128.05,26.17,Overcast clouds,3.11,✅ Safe,2025-08-23 16:34:47
Lombok,Indonesia,-8.5,116.667,25.17,Broken clouds,2.84,✅ Safe,2025-08-23 16:34:48
Luwuk,Indonesia,-0.938828,122.792801,20.69,Overcast clouds,1.0,✅ Safe,2025-08-23 16:34:50
Mapia Island,Indonesia,0.883,134.317,26.15,Light rain,5.74,⚠ Moderate,2025-08-23 16:34:52
Marabahan,Indonesia,-2.983,114.767,26.61,Overcast clouds,2.02,✅ Safe,2025-08-23 16:34:53
Muara Bangkong,Indonesia,0.4,103.783,28.02,Few clouds,2.14,✅ Safe,2025-08-23 16:34:55
"Medan, Sumatra",Indonesia,3.5951956,98.6722227,31.4,Clear sky,1.4,✅ Safe,2025-08-23 16:34:57
Misool Terminal,Indonesia,-1.567,130.517,26.18,Overcast clouds,5.1,⚠ Moderate,2025-08-23 16:34:59
"Merauke, Irian Jaya",Indonesia,-8.4991117,140.4049814,25.44,Broken clouds,6.11,⚠ Moderate,2025-08-23 16:35:00
"Manokwari, Irian Jaya",Indonesia,-0.8614531,134.0620421,25.66,Overcast clouds,1.58,✅ Safe,2025-08-23 16:35:02
"Maumere, Flores",Indonesia,-8.6245515,122.2146964,24.21,Broken clouds,1.37,✅ Safe,2025-08-23 16:35:03
Mornopo,Indonesia,0.783,128.217,24.04,Overcast clouds,1.11,✅ Safe,2025-08-23 16:35:05
