Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Manni,Estonia,58.5167,23.6667,15.41,Moderate rain,2.14,✅ Safe,2025-08-23 19:16:24
Meeruse,Estonia,59.45,24.6667,15.12,Overcast clouds,1.47,✅ Safe,2025-08-23 19:16:25
Mehikoorma Sadam,Estonia,58.2333,27.4833,15.52,Clear sky,5.26,⚠ Moderate,2025-08-23 19:16:27
Merelaiu,Estonia,58.3,24.0167,14.8,Few clouds,4.49,✅ Safe,2025-08-23 19:16:29
Mihkli Sadam,Estonia,58.7833,26.9833,15.12,Moderate rain,4.92,✅ Safe,2025-08-23 19:16:30
Miiduranna,Estonia,59.5,24.8167,15.15,Overcast clouds,1.55,✅ Safe,2025-08-23 19:16:32
Molgi,Estonia,59.6,25.0,15.26,Overcast clouds,2.2,✅ Safe,2025-08-23 19:16:34
Montu,Estonia,57.95,22.1333,14.86,Broken clouds,3.22,✅ Safe,2025-08-23 19:16:36
Montu Vaikelaevade Sadam,Estonia,57.95,22.1167,14.86,Broken clouds,3.22,✅ Safe,2025-08-23 19:16:37
Munalaiu,Estonia,58.2333,24.1167,15.22,Few clouds,6.48,⚠ Moderate,2025-08-23 19:16:39
Muratsi Sadam,Estonia,58.2333,22.5833,15.19,Light rain,1.72,✅ Safe,2025-08-23 19:16:41
Mustvee,Estonia,58.85,26.95,14.91,Heavy intensity rain,4.31,✅ Safe,2025-08-23 19:16:43
Muuga,Estonia,59.5,24.9667,15.06,Overcast clouds,1.89,✅ Safe,2025-08-23 19:16:45
Naissaare,Estonia,59.55,24.55,15.05,Overcast clouds,1.61,✅ Safe,2025-08-23 19:16:46
Naistlaiu Sadam,Estonia,58.8167,23.0333,15.6,Moderate rain,7.96,⚠ Moderate,2025-08-23 19:16:48
Narva-Joesuu Sadam,Estonia,59.4667,28.05,15.38,Moderate rain,3.03,✅ Safe,2025-08-23 19:16:50
Nasva,Estonia,58.2167,22.4,15.21,Broken clouds,2.38,✅ Safe,2025-08-23 19:16:52
Nasva Joesadam,Estonia,58.2333,22.3833,15.21,Broken clouds,2.38,✅ Safe,2025-08-23 19:16:53
Neeme,Estonia,59.5333,25.1667,14.83,Overcast clouds,2.07,✅ Safe,2025-08-23 19:16:55
Noblessneri,Estonia,59.45,24.7333,14.92,Overcast clouds,1.55,✅ Safe,2025-08-23 19:16:57
Nova Sadam,Estonia,59.25,23.6667,15.77,Overcast clouds,3.21,✅ Safe,2025-08-23 19:16:58
Nurme,Estonia,59.5833,24.7833,15.16,Overcast clouds,1.61,✅ Safe,2025-08-23 19:17:00
Oiu,Estonia,58.4,25.9833,14.7,Overcast clouds,4.64,✅ Safe,2025-08-23 19:17:03
Omedu Rand,Estonia,58.7833,26.9833,15.12,Moderate rain,4.92,✅ Safe,2025-08-23 19:17:05
Orissaare,Estonia,58.5667,23.1,15.52,Scattered clouds,4.06,✅ Safe,2025-08-23 19:17:06
Orjaku,Estonia,58.7833,22.7667,14.92,Moderate rain,6.95,⚠ Moderate,2025-08-23 19:17:08
Osmussaare Sadam,Estonia,59.2833,23.4167,16.0,Overcast clouds,3.52,✅ Safe,2025-08-23 19:17:11
Osterby,Estonia,58.9833,23.5167,14.7,Moderate rain,4.87,✅ Safe,2025-08-23 19:17:12
Oti,Estonia,59.5667,24.8,15.27,Overcast clouds,1.62,✅ Safe,2025-08-23 19:17:14
Otsa,Estonia,58.65,27.1667,15.15,Broken clouds,6.42,⚠ Moderate,2025-08-23 19:17:16
Paatsalu,Estonia,58.5167,23.6833,14.75,Light rain,2.06,✅ Safe,2025-08-23 19:17:18
Pae Sadam,Estonia,58.4833,23.2667,14.81,Few clouds,2.38,✅ Safe,2025-08-23 19:17:20
Paldiski Lounasadam,Estonia,59.3333,24.0833,14.93,Overcast clouds,2.66,✅ Safe,2025-08-23 19:17:22
Paldiski Pohjasadam,Estonia,59.35,24.05,15.7,Overcast clouds,2.71,✅ Safe,2025-08-23 19:17:24
Paljassaare,Estonia,59.45,24.7,15.0,Overcast clouds,1.52,✅ Safe,2025-08-23 19:17:25
Papissaare Sadam,Estonia,58.3667,21.9833,15.57,Overcast clouds,9.08,⚠ Moderate,2025-08-23 19:17:27
Parnu,Estonia,58.3833,24.5,14.87,Light rain,5.39,⚠ Moderate,2025-08-23 19:17:29
Parnu Sadama Vaikesadam,Estonia,58.3833,24.4833,14.89,Light rain,5.41,⚠ Moderate,2025-08-23 19:17:30
Paslepa-Viigi Sadam,Estonia,59.0167,23.4333,14.81,Light rain,5.22,⚠ Moderate,2025-08-23 19:17:31
Patareisadam,Estonia,59.45,24.75,14.92,Overcast clouds,1.55,✅ Safe,2025-08-23 19:17:33
Peerni,Estonia,58.25,24.1333,14.77,Few clouds,6.2,⚠ Moderate,2025-08-23 19:17:35
Pihelgalaiu,Estonia,58.45,23.6667,15.46,Few clouds,2.15,✅ Safe,2025-08-23 19:17:37
Piirissaare Sadam,Estonia,58.3833,27.5167,15.43,Scattered clouds,6.92,⚠ Moderate,2025-08-23 19:17:39
Piirivalvesadam,Estonia,59.45,24.6667,15.12,Overcast clouds,1.47,✅ Safe,2025-08-23 19:17:40
Pirita,Estonia,59.4667,24.8167,15.07,Overcast clouds,1.59,✅ Safe,2025-08-23 19:17:42
