Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Mylaki,Greece,38.3833,24.0667,30.69,Clear sky,4.38,✅ Safe,2025-08-23 21:25:57
Myrties Kalymnou,Greece,36.9833,26.9167,26.93,Clear sky,5.77,⚠ Moderate,2025-08-23 21:25:59
Mytilene,Greece,39.1,26.55,31.23,Clear sky,4.33,✅ Safe,2025-08-23 21:26:00
Nafplion,Greece,37.5667,22.8,29.67,Clear sky,3.54,✅ Safe,2025-08-23 21:26:02
Navpaktos,Greece,38.4,21.8333,27.56,Clear sky,5.32,⚠ Moderate,2025-08-23 21:26:03
Naxos,Greece,37.1,25.3833,29.81,Clear sky,1.68,✅ Safe,2025-08-23 21:26:05
Nea Artaki,Greece,38.5167,23.6333,30.45,Clear sky,2.59,✅ Safe,2025-08-23 21:26:07
Nea Kallikratia,Greece,40.3167,23.0667,29.56,Few clouds,3.36,✅ Safe,2025-08-23 21:26:08
Nea Karvali,Greece,40.9667,24.5167,28.03,Clear sky,1.58,✅ Safe,2025-08-23 21:26:10
Nea Moudhania,Greece,40.2333,23.2833,27.38,Few clouds,1.93,✅ Safe,2025-08-23 21:26:12
Nea Playia,Greece,40.2667,23.2,27.42,Few clouds,2.03,✅ Safe,2025-08-23 21:26:14
Nea Stira,Greece,38.1833,24.2,27.34,Clear sky,2.17,✅ Safe,2025-08-23 21:26:16
Neapolis,Greece,36.5,23.0667,29.8,Clear sky,7.3,⚠ Moderate,2025-08-23 21:26:18
Neon Karlovasion,Greece,37.8,26.6833,27.04,Clear sky,3.74,✅ Safe,2025-08-23 21:26:20
Nidhrion,Greece,38.7,20.7167,27.86,Clear sky,5.03,⚠ Moderate,2025-08-23 21:26:21
Nisiros,Greece,36.6167,27.1333,27.72,Clear sky,6.93,⚠ Moderate,2025-08-23 21:26:23
Oia Kyklades,Greece,36.4667,25.3833,27.22,Clear sky,4.63,✅ Safe,2025-08-23 21:26:25
Orei,Greece,38.95,23.0833,27.78,Clear sky,3.13,✅ Safe,2025-08-23 21:26:26
Ormos Panormou,Greece,37.65,25.05,30.37,Clear sky,2.77,✅ Safe,2025-08-23 21:26:27
Oropos,Greece,38.3167,23.7833,31.11,Clear sky,5.57,⚠ Moderate,2025-08-23 21:26:29
Othonoi,Greece,39.85,19.4,24.97,Clear sky,7.92,⚠ Moderate,2025-08-23 21:26:31
Ouranopolis,Greece,40.3167,23.9833,27.74,Clear sky,2.97,✅ Safe,2025-08-23 21:26:33
Pachi,Greece,37.9667,23.35,31.02,Clear sky,3.63,✅ Safe,2025-08-23 21:26:35
Palaia Epidavros,Greece,37.6333,23.15,29.2,Clear sky,0.94,✅ Safe,2025-08-23 21:26:36
Palaia Fokaia,Greece,37.7167,23.95,30.83,Clear sky,3.81,✅ Safe,2025-08-23 21:26:38
Paleohora Sfakion,Greece,35.2,24.1333,31.1,Clear sky,4.5,✅ Safe,2025-08-23 21:26:40
Paloukia,Greece,37.9667,23.5333,29.22,Clear sky,5.21,⚠ Moderate,2025-08-23 21:26:42
Parga,Greece,39.2833,20.4,26.97,Clear sky,5.91,⚠ Moderate,2025-08-23 21:26:43
Paros,Greece,37.0833,25.15,29.61,Clear sky,1.98,✅ Safe,2025-08-23 21:26:45
Patmos,Greece,37.3167,26.55,28.74,Clear sky,5.3,⚠ Moderate,2025-08-23 21:26:47
Patras,Greece,38.2333,21.7167,28.73,Clear sky,4.72,✅ Safe,2025-08-23 21:26:49
Paxi,Greece,39.2,20.1833,25.96,Clear sky,8.75,⚠ Moderate,2025-08-23 21:26:50
Pelasyia,Greece,38.95,22.8333,27.86,Clear sky,3.32,✅ Safe,2025-08-23 21:26:52
Perama,Greece,37.9667,23.55,29.22,Clear sky,5.21,⚠ Moderate,2025-08-23 21:26:54
Perea,Greece,40.5,22.9,29.69,Few clouds,2.26,✅ Safe,2025-08-23 21:26:55
Petra,Greece,39.3333,26.1833,30.61,Clear sky,4.34,✅ Safe,2025-08-23 21:26:57
